product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,estimated_revenue,estimated_profit
"SanDisk UltraÂ® microSDXCâ„¢ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Smartphones",Electronics|Accessories|MemoryCards|MicroSD,1989.0,3500.0,0.43,4.4,67260.0,133780140.0,26756028.0
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics|WearableTechnology|SmartWatches,1999.0,9999.0,0.8,4.3,27704.0,55380296.0,11076059.200000001
"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display | QualcommÂ® Snapdragonâ„¢ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,18999.0,0.32,4.1,50772.0,659985228.0,131997045.60000001
Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),Electronics|WearableTechnology|SmartWatches,1499.0,4999.0,0.7,4.0,92588.0,138789412.0,27757882.400000002
"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers| Get 2 Months of YouTube Premium Free!",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,20999.0,0.19,4.1,31822.0,540942178.0,108188435.60000001
"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatch, 500 Nits Brightness, 7 Days Battery Life, 150+ Watch Faces, 100+ Sport Modes, IP68 Waterproof Smart Watch (Jet Black)",Electronics|WearableTechnology|SmartWatches,1999.0,8499.0,0.76,4.3,240.0,479760.0,95952.0
"OnePlus Nord Watch with 1.78â€ AMOLED Display, 60 Hz Refresh Rate, 105 Fitness Modes, 10 Days Battery, SPO2, Heart Rate, Stress Monitor, Women Health Tracker & Multiple Watch Face [Midnight Black]",Electronics|WearableTechnology|SmartWatches,4999.0,6999.0,0.29,3.8,758.0,3789242.0,757848.4
"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99.0,666.66,0.85,3.9,24870.0,2462130.0,492426.0
"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual Button,in-Built Mic & Speaker,AI Voice Assistant, Health Suite,in-Built Games, 100 Watch Faces-(Jet Black)",Electronics|WearableTechnology|SmartWatches,2499.0,5999.0,0.58,3.7,828.0,2069172.0,413834.4
"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage Upto 32GB, Wireless FM with Recording - Dark Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1399.0,1630.0,0.14,4.0,9378.0,13119822.0,2623964.4000000004
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Silver )",Electronics|WearableTechnology|SmartWatches,1499.0,9999.0,0.85,4.2,22638.0,33934362.0,6786872.4
"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.0,1900.0,0.53,4.4,13552.0,12183248.0,2436649.6
"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certified, Fast Charging Power Adaptor with 1 Meter USB to Type C Cable for Cellular Phones (White)(Xwc-64D)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,249.0,599.0,0.58,3.9,2147.0,534603.0,106920.6
Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-Grade Anti-Explosion Edge-to-Edge Coverage Screen Protector Guard,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,1199.0,0.75,4.5,596.0,178204.0,35640.8
"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor,79.0,499.0,0.84,4.2,1949.0,153971.0,30794.2
"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,15999.0,0.13,3.9,2180.0,30517820.0,6103564.0
"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",949.0,999.0,0.05,4.2,31539.0,29930511.0,5986102.2
"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.0,499.0,0.8,4.1,2451.0,242649.0,48529.8
"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics|WearableTechnology|SmartWatches,2499.0,7990.0,0.69,4.1,154.0,384846.0,76969.2
"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360Â° Rotation Bicycle Phone Mount",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,689.0,1999.0,0.66,4.3,1193.0,821977.0,164395.40000000002
"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,499.0,1899.0,0.74,4.1,1475.0,736025.0,147205.0
OpenTechÂ® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,999.0,0.7,4.3,8891.0,2658409.0,531681.8
"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,209.0,499.0,0.58,3.6,104.0,21736.0,4347.2
"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.0,12999.0,0.35,4.1,6662.0,56620338.0,11324067.600000001
"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2179.0,3999.0,0.46,4.0,8380.0,18260020.0,3652004.0
"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,16999.0,20999.0,0.19,4.1,31822.0,540942178.0,108188435.60000001
"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,44999.0,49999.0,0.1,4.3,3075.0,138371925.0,27674385.0
Nokia 150 (2020) (Cyan),Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,2599.0,2999.0,0.13,3.9,14266.0,37077334.0,7415466.800000001
"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics|WearableTechnology|SmartWatches,2799.0,6499.0,0.57,4.1,38879.0,108822321.0,21764464.200000003
boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playback & Soft Padded Ear Cushions(Grey/Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399.0,2990.0,0.53,4.1,97175.0,135947825.0,27189565.0
"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics|Accessories|MemoryCards|MicroSD,649.0,2400.0,0.73,4.4,67260.0,43651740.0,8730348.0
"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,799.0,3990.0,0.8,3.8,119.0,95081.0,19016.2
"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.0,149.0,0.0,4.3,10833.0,1614117.0,322823.4
"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.0,2100.0,0.62,4.3,8188.0,6542212.0,1308442.4000000001
"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,3799.0,5299.0,0.28,3.5,1641.0,6234159.0,1246831.8
Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,199.0,1899.0,0.9,4.0,4740.0,943260.0,188652.0
"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,23999.0,32999.0,0.27,3.9,8866.0,212775134.0,42555026.800000004
"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,29990.0,39990.0,0.25,4.3,8399.0,251886010.0,50377202.0
SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),Electronics|WearableTechnology|SmartWatches,281.0,1999.0,0.86,2.8,87.0,24447.0,4889.400000000001
"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7998.0,11999.0,0.33,3.8,125.0,999750.0,199950.0
Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),Electronics|WearableTechnology|SmartWatches,249.0,999.0,0.75,4.5,38.0,9462.0,1892.4
"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",299.0,599.0,0.5,4.3,4674.0,1397526.0,279505.2
"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics|WearableTechnology|SmartWatches,499.0,1899.0,0.74,4.1,412.0,205588.0,41117.600000000006
"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69â€ LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",Electronics|WearableTechnology|SmartWatches,899.0,3499.0,0.74,3.0,681.0,612219.0,122443.8
"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1599.0,3499.0,0.54,4.0,36384.0,58178016.0,11635603.200000001
"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter â€“ (Black,20cm)","Electronics|Headphones,Earbuds&Accessories|Adapters",120.0,999.0,0.88,3.9,6491.0,778920.0,155784.0
"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics|WearableTechnology|SmartWatches,3999.0,6999.0,0.43,4.1,10229.0,40905771.0,8181154.2
"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | QualcommÂ® Snapdragonâ„¢ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,12999.0,18999.0,0.32,4.1,50772.0,659985228.0,131997045.60000001
Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,1599.0,2599.0,0.38,4.3,1801.0,2879799.0,575959.8
"Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Quick Charge 3.0 & Power Delivery 3.0 Compatible for iPhone 13/13 Mini/13 Pro Max/12/12 Pro Max, iPad Mini/Pro, Pixel, Galaxy, Airpods Pro",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,699.0,1199.0,0.42,4.0,14404.0,10068396.0,2013679.2000000002
"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor|PhoneCharms,99.0,999.0,0.9,4.4,305.0,30195.0,6039.0
"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7915.0,9999.0,0.21,4.3,1376.0,10891040.0,2178208.0
"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics|WearableTechnology|SmartWatches,1499.0,7999.0,0.81,4.2,22638.0,33934362.0,6786872.4
"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1055.0,1249.0,0.16,3.8,2352.0,2481360.0,496272.0
"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",150.0,599.0,0.75,4.3,714.0,107100.0,21420.0
"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,219.0,700.0,0.69,4.3,20052.0,4391388.0,878277.6000000001
Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,474.0,1799.0,0.74,4.3,1454.0,689196.0,137839.2
"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115.0,499.0,0.77,4.0,7732.0,889180.0,177836.0
"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,239.0,599.0,0.6,3.9,2147.0,513133.0,102626.6
"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,7499.0,9499.0,0.21,4.1,313832.0,2353426168.0,470685233.6
Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated Full Screen Protector (Black),Electronics|WearableTechnology|SmartWatches,265.0,999.0,0.73,3.7,465.0,123225.0,24645.0
"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EMI & Additional Exchange Offers",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,37990.0,74999.0,0.49,4.2,27790.0,1055742100.0,211148420.0
"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,499.0,0.6,4.1,602.0,119798.0,23959.600000000002
"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,399.0,0.55,4.0,1423.0,254717.0,50943.4
"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch / 156 Cms, Ultra Long Multi Function Bluetooth Selfie Stick with 1/4 Screw Compatible with Gopro, Camera, and Ring Light",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1799.0,3999.0,0.55,4.6,245.0,440755.0,88151.0
"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,8499.0,11999.0,0.29,3.9,276.0,2345724.0,469144.80000000005
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Electric Blue)",Electronics|WearableTechnology|SmartWatches,1999.0,3999.0,0.5,4.0,30254.0,60477746.0,12095549.200000001
"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,3999.0,17999.0,0.78,4.3,17161.0,68626839.0,13725367.8
Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,219.0,499.0,0.56,4.4,14.0,3066.0,613.2
"Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Remote,3-in-1 Multifunctional Selfie Stick Tripod for iPhone Samsung Mi Realme Oppo Vivo Google More,Black",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,599.0,1399.0,0.57,4.1,14560.0,8721440.0,1744288.0
"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Smartphones & Other Devices (Stylo Pro, Black)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2499.0,2999.0,0.17,4.1,3156.0,7886844.0,1577368.8
"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Holder Compatible with iPhone, Smartphone and Mini Tablet (Pack of 1) (White)",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Shower&WallMounts,89.0,499.0,0.82,4.1,9340.0,831260.0,166252.0
"Fire-Boltt Tank 1.85"" Bluetooth Calling Smart Watch, 123 Sports Mode, 8 UI Interactions, Built in Speaker & Mic, 7 Days Battery & Fire-Boltt Health Suite",Electronics|WearableTechnology|SmartWatches,2999.0,11999.0,0.75,4.4,768.0,2303232.0,460646.4
"Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,314.0,1499.0,0.79,4.5,28978.0,9099092.0,1819818.4000000001
"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,13999.0,19499.0,0.28,4.1,18998.0,265953002.0,53190600.400000006
"DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compatible for Samsung Galaxy Note s 20 10 Plus Ultra,Google Pixel 4 5 3 2 & Other Type-c Devices",Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,139.0,499.0,0.72,4.2,4971.0,690969.0,138193.80000000002
